TIMESTAMP_START,TIMESTAMP_END,Site,Net Radiation,Latent Heat,Sensible Heat,Soil Heat Flux,Air Temp,Soil Temp,CO2 Flux,
20100827,20100902,AR2,99.3428125,19.8843,92.0567,5.81864,27.135,30.105,0.736052,
20100903,20100909,AR2,82.29024653,13.9681,81.9388,-2.54368,23.47,28.335,0.945949,
20100910,20100916,AR2,94.99107292,10.7486,73.0321,0.151628,25.65,29.434,0.607512,
20100917,20100923,AR2,95.16879167,18.7116,81.4324,0.805015,25.129,27.655,1.49673,
20100924,20100930,AR2,90.19914931,27.5495,71.7199,-8.59461,19.259,23.04,0.646215,
20101001,20101007,AR2,71.43872222,12.4618,68.6524,-2.82168,17.544,21.354,0.309665,
20101008,20101014,AR2,57.59783681,25.3032,53.393,-9.12208,17.429,19.435,0.840556,
20101015,20101021,AR2,61.12346875,19.4876,39.6043,-0.715417,18.778,19.424,0.487394,
20101022,20101028,AR2,38.96215315,34.2937,23.12,-11.9481,14.259,15.273,0.671894,
20101029,20101104,AR2,40.21378472,17.8701,41.0553,-7.08816,12.077,13.097,0.188185,
20101105,20101111,AR2,27.74470833,9.43628,19.7525,-4.78695,12.52,12.837,0.284252,
20101112,20101118,AR2,10.75726042,18.9168,15.0454,-15.4535,5.068,7.114,0.235233,
20101119,20101125,AR2,16.15414236,23.2685,11.1191,-10.1771,7.132,7.056,0.144932,
20101126,20101202,AR2,15.28689583,10.6308,20.947,-11.1353,3.827,4.352,0.0468758,
20101203,20101209,AR2,19.35905208,8.91789,25.0882,-10.3522,3.595,4.528,-0.0282758,
20101210,20101216,AR2,13.688875,6.48247,23.0765,-12.9536,1.41,3.473,-0.0416947,
20101217,20101223,AR2,13.18601736,8.17282,16.6119,-8.47417,2.563,4.166,0.0164422,
20101224,20101231,AR2,13.45780655,9.79781,20.928,-8.60174,1.571,2.955,-0.0424683,
20110101,20110107,AR2,14.12621528,6.75819,17.844,-6.74418,0.546,0.654,-0.0350385,
20110108,20110114,AR2,1.614753472,9.84897,6.82445,-13.1674,-4.347,0.679,-0.0289312,
20110115,20110121,AR2,18.09534028,15.2604,12.5395,-5.93234,0.685,1.783,-0.222474,
20110122,20110128,AR2,21.83760069,10.5429,20.4182,-0.281592,3.25,2.016,-0.155914,
20110129,20110204,AR2,10.16051389,11.5356,34.3953,-16.3318,-5.889,0.901,0.20491,
20110205,20110211,AR2,11.38939236,7.31451,6.88077,-5.87849,-4.023,0.475,0.14373,
20110212,20110218,AR2,43.90603819,21.6606,13.7082,8.14696,9.999,5.036,-0.0600526,
20110219,20110225,AR2,43.07274653,13.9365,34.1683,-4.0989,6.14,8.078,0.0306997,
20110226,20110304,AR2,51.99711458,15.9795,42.7796,3.92328,7.784,8.318,-0.165754,
20110305,20110311,AR2,55.34255556,19.8346,36.1121,-0.196783,7.69,8.714,-0.0984339,
20110312,20110318,AR2,68.83635417,16.1191,51.9473,5.83851,10.712,12.178,0.051921,
20110319,20110325,AR2,72.70211111,31.4089,39.5327,2.2848,14.06,15.3,0.11823,
20110326,20110401,AR2,40.12044792,17.1154,40.7041,-7.67325,6.214,9.902,-0.286771,
20110402,20110408,AR2,89.88370833,31.7722,60.8828,12.7241,17.012,17.433,-0.275531,
20110409,20110415,AR2,93.99471528,29.9145,81.6167,4.01462,16.619,19.577,-0.770897,
20110416,20110422,AR2,91.25206597,26.4101,66.0742,6.02172,15.55,19.121,-1.02141,
20110423,20110429,AR2,65.2218125,43.0454,40.0556,-4.761,12.948,16.018,-0.507839,
20110430,20110506,AR2,108.3125521,42.0559,73.3698,6.02739,14.607,18.497,-0.596679,
20110507,20110513,AR2,94.94394444,32.8205,54.8019,9.29285,22.08,23.536,0.0950474,
20110514,20110520,AR2,129.9650069,26.5747,89.6988,7.70704,17.364,22.584,-0.557732,
20110521,20110527,AR2,114.5182674,23.0694,78.181,12.3666,22.09,25.842,-0.216581,
20110528,20110603,AR2,113.3637396,30.1722,69.2692,12.3855,26.78,28.256,1.01511,
20110604,20110610,AR2,99.50325694,18.9427,73.5987,15.9972,29.256,31.48,0.202581,
20110611,20110617,AR2,135.5398946,99.7442,24.3973,6.93364,27.863,28.232,1.30178,
20110618,20110624,AR2,117.2471413,62.8109,41.2609,10.2356,28.143,30.062,-0.0870555,
20110625,20110701,AR2,139.0244306,85.5709,31.6925,14.945,30.254,31.709,-0.264061,
20110702,20110708,AR2,132.0499058,66.7823,39.3595,13.2085,29.157,32.419,0.135741,
20110709,20110715,AR2,111.4960694,32.9975,54.5395,15.4133,31.913,35.225,-0.158204,
20110716,20110722,AR2,131.3399722,26.6139,73.0871,15.5123,33.148,37.771,0.413539,
20110723,20110729,AR2,113.5522708,31.5069,56.4209,6.89945,31.927,35.656,0.481757,
20110730,20110805,AR2,110.8550369,24.8827,71.689,7.15091,31.371,35.756,0.677241,
20110806,20110812,AR2,120.4353061,62.2576,39.6369,-2.87302,27.501,30.619,0.746241,
20110813,20110819,AR2,133.5449757,69.4075,25.3518,7.56617,28.933,30.582,-1.11971,
20110820,20110826,AR2,82.21980903,29.8905,39.7963,6.8656,30.111,32.063,-0.0799967,
20110827,20110902,AR2,97.73386458,25.328,58.2822,7.29746,31.581,34.337,1.40009,
20110903,20110909,AR2,72.10869792,24.2495,68.2257,-8.25598,20.947,28.14,1.7911,
20110910,20110916,AR2,80.70592679,41.7775,58.3908,-7.91467,20.971,25.334,1.75978,
20110917,20110923,AR2,85.59134515,28.8071,47.8471,-5.4518,20.38,23.037,0.626998,
20110924,20110930,AR2,81.96434722,22.1356,48.1762,-1.27758,20.405,22.429,-0.315561,
20111001,20111007,AR2,57.72839236,11.0816,37.4127,-2.54248,21.311,22.673,0.590444,
20111008,20111014,AR2,29.51889583,27.9677,15.8587,-15.6795,15.62,17.043,0.788283,
20111015,20111021,AR2,57.81921528,19.5892,44.923,-11.0364,13.311,15.597,-0.179988,
20111022,20111028,AR2,41.58988194,15.6561,33.0893,-10.0873,13.487,15.364,-0.0830901,
20111029,20111104,AR2,26.78912153,13.3399,23.9116,-15.2102,10.087,11.589,0.200041,
20111105,20111111,AR2,19.42697569,16.1515,14.3186,-16.0104,7.757,8.057,0.589576,
20111112,20111118,AR2,13.47917708,16.5549,1.29451,-8.96527,9.96,8.324,0.277776,
20111119,20111125,AR2,16.25246528,13.2581,5.78509,-10.1822,7.428,7.306,0.184576,
20111126,20111202,AR2,14.15736806,20.2378,14.2875,-21.1315,3.825,4.589,0.0307479,
20111203,20111209,AR2,19.35158333,13.1284,22.6887,-18.0558,-1.711,1.121,0.232775,
20111210,20111216,AR2,9.695333333,10.1756,0.441965,-7.0753,4.343,3.946,-0.0210433,
20111217,20111223,AR2,9.737222222,11.5078,10.0704,-14.8782,1.678,3.18,0.227498,
20111224,20111231,AR2,17.48730655,15.3994,4.09467,-8.63502,4.057,2.108,-0.162334,
20120101,20120107,AR2,11.92784375,11.5364,7.89101,-10.2806,5.289,3.655,-0.353955,
20120108,20120114,AR2,14.34598611,7.64231,25.3353,-13.2622,1.905,2.213,-0.176085,
20120115,20120121,AR2,17.84882639,6.7067,26.2847,-8.63848,2.634,3.31,-0.139916,
20120122,20120128,AR2,20.43171181,14.4319,9.53531,-7.32379,5.686,4.482,-0.156867,
20120129,20120204,AR2,26.37947917,11.3023,15.3839,-5.97603,7.513,6.167,-0.139303,
20120205,20120211,AR2,16.75520833,17.0119,12.2438,-16.9862,-1.266,2.72,0.176147,
20120212,20120218,AR2,46.68930208,17.4938,20.7092,-5.68862,2.476,3.347,0.0267752,
20120219,20120225,AR2,48.00533681,27.74,20.786,-4.254,7.184,5.914,-0.110942,
20120226,20120303,AR2,52.13183333,22.9828,30.0341,0.631113,9.318,8.739,-0.289291,
20120304,20120310,AR2,65.22867014,26.3781,36.343,-0.345443,10.652,10.543,-0.245738,
20120311,20120317,AR2,74.24565278,32.9003,24.4342,11.6221,17.212,14.676,-0.0893327,
20120318,20120324,AR2,55.12210601,40.21,22.5563,-7.38672,12.379,14.1,-0.411463,
20120325,20120331,AR2,103.1096424,53.4367,29.093,11.0554,20.13,19.537,-0.520892,
20120401,20120407,AR2,68.28943019,50.8155,20.2075,-6.77563,15.401,17.203,-0.270144,
20120408,20120414,AR2,80.41828611,43.6452,20.3395,-2.99925,14.629,16.148,-0.266907,
20120415,20120421,AR2,-9999,41.2688,10.1546,-5.34685,14.6,15.78,-0.0732334,
20120422,20120428,AR2,-9999,41.1325,11.8577,-5.86965,14.487,15.812,-0.0944648,
20120429,20120505,AR2,-9999,39.2217,23.3018,-0.731452,18.473,20.393,-0.0580856,
20120506,20120512,AR2,-9999,34.1989,58.3963,10.8751,27.01,30.206,0.157235,
20120513,20120519,AR2,-9999,36.2697,59.0372,11.6382,27.035,30.207,0.0894262,
20120520,20120526,AR2,-9999,36.4867,57.6212,11.5042,26.955,30.169,0.0839127,
20120527,20120602,AR2,124.4602049,30.1312,77.6489,5.76968,22.435,28.972,-0.614289,
20120603,20120609,AR2,137.2713472,42.6174,64.9745,6.10416,23.635,28.237,0.558637,
20120610,20120616,AR2,135.3241354,40.1061,72.4406,8.29907,25.601,30.253,0.725147,
20120617,20120623,AR2,134.9896528,33.5126,79.8894,13.0994,27.475,31.444,1.13987,
20120624,20120630,AR2,123.6408854,26.8718,64.6388,16.6939,32.793,35.854,0.60087,
20120701,20120707,AR2,123.1832326,16.8557,85.7293,11.0175,30.7,36.224,0.55732,
20120708,20120714,AR2,128.0857361,52.8042,58.8673,-0.839435,27.212,31.403,1.03994,
20120715,20120721,AR2,130.1273681,32.8327,65.8173,14.6241,31.284,34.913,0.425102,
20120722,20120728,AR2,132.5398085,36.9768,67.3859,5.67358,30.989,35.064,0.693905,
20120729,20120804,AR2,124.8716708,26.023,63.5729,13.1314,33.485,36.1,0.146854,
20120805,20120811,AR2,-9999,24.099,66.1617,12.0443,33.668,36.587,0.0799285,
20120812,20120818,AR2,-9999,24.007,64.5883,11.979,-9999,-9999,0.0782193,
20120819,20120825,AR2,-9999,23.9178,64.5932,11.827,-9999,-9999,0.0876556,
20120826,20120901,AR2,-9999,24.099,66.1617,12.0443,-9999,-9999,0.0799285,
20120902,20120908,AR2,-9999,24.007,64.5883,11.979,-9999,-9999,0.0782193,
20120909,20120915,AR2,-9999,23.9178,64.5932,11.827,-9999,-9999,0.0876556,
20120916,20120922,AR2,-9999,24.099,66.1617,12.0443,-9999,-9999,0.0799285,
20120923,20120929,AR2,-9999,24.007,64.5883,11.979,-9999,-9999,0.0782193,
20120930,20121006,AR2,-9999,23.9178,64.5932,11.827,-9999,-9999,0.0876556,
20121007,20121013,AR2,-9999,24.099,66.1617,12.0443,-9999,-9999,0.0799285,
20121014,20121020,AR2,-9999,24.007,64.5883,11.979,-9999,-9999,0.0782193,
20121021,20121027,AR2,-9999,23.9178,64.5932,11.827,-9999,-9999,0.0876556,
20121028,20121103,AR2,-9999,24.099,66.1617,14.2387,-9999,-9999,0.0799285,
20121104,20121110,AR2,-9999,24.007,64.5883,-9999,-9999,-9999,0.0782193,
20121111,20121117,AR2,-9999,23.9178,64.5932,-9999,-9999,-9999,0.0876556,
20121118,20121124,AR2,-9999,24.099,66.1617,-9999,-9999,-9999,0.0799285,
20121125,20121201,AR2,-9999,24.007,64.5883,-9999,-9999,-9999,0.0782193,
20121202,20121208,AR2,-9999,23.9178,64.5932,-9999,-9999,-9999,0.0876556,
20121209,20121215,AR2,-9999,24.099,66.1617,-9999,-9999,-9999,0.0799285,
20121216,20121222,AR2,-9999,24.007,64.5883,-9999,-9999,-9999,0.0782193,
20121223,20121231,AR2,-9999,24.0079,65.1144,-9999,-9999,-9999,0.0819345,
20080101,20080107,SRG,-9999,19.7388,40.5464,3.31523,-9999,-9999,-0.222812,
20080108,20080114,SRG,-9999,20.2236,39.4772,2.36055,-9999,-9999,-0.235934,
20080115,20080121,SRG,-9999,20.0295,41.0233,2.81739,-9999,-9999,-0.239589,
20080122,20080128,SRG,-9999,19.9505,40.7968,2.86129,-9999,-9999,-0.228971,
20080129,20080204,SRG,-9999,20.2616,39.524,2.30662,-9999,-9999,-0.23682,
20080205,20080211,SRG,-9999,20.0487,41.0522,2.72393,-9999,-9999,-0.240642,
20080212,20080218,SRG,-9999,20.0798,40.8984,2.1172,-9999,-9999,-0.23315,
20080219,20080225,SRG,-9999,20.398,39.6294,1.58558,-9999,-9999,-0.241631,
20080226,20080303,SRG,-9999,20.1945,41.3306,2.68471,12.507,12.128,-0.255737,
20080304,20080310,SRG,-9999,20.7213,40.1378,4.11226,12.832,12.088,-0.263573,
20080311,20080317,SRG,-9999,24.8154,41.5466,3.58178,13.004,13.455,-0.177489,
20080318,20080324,SRG,-9999,36.7429,44.4522,12.3322,15.317,13.562,-0.0549185,
20080325,20080331,SRG,-9999,30.1503,60.095,11.609,17.699,17.968,-0.454295,
20080401,20080407,SRG,-9999,20.8726,69.9559,10.6685,16.266,18.46,-0.0516682,
20080408,20080414,SRG,-9999,16.5439,67.2917,12.0989,17.115,19.937,0.284085,
20080415,20080421,SRG,99.15223264,17.6376,72.9333,10.5528,18.519,21.892,0.325041,
20080422,20080428,SRG,-9999,16.3634,90.632,10.2144,17.954,23.873,0.0837495,
20080429,20080505,SRG,-9999,16.4621,93.2203,12.2056,19.082,25.681,0.00283284,
20080506,20080512,SRG,108.7495069,16.5576,87.9696,10.4826,20.551,25.999,0.189051,
20080513,20080519,SRG,96.74586111,22.6759,69.8468,8.56924,20.794,25.349,0.478334,
20080520,20080526,SRG,123.4165104,37.7867,81.7164,0.629735,19.053,24.699,0.486048,
20080527,20080602,SRG,121.0021111,22.5979,89.2294,16.2481,23.724,27.142,0.392817,
20080603,20080609,SRG,121.4725451,15.7703,95.5425,14.0951,25.028,30.403,0.348321,
20080610,20080616,SRG,114.2268507,14.3211,88.4184,15.9015,28.587,33.397,0.457033,
20080617,20080623,SRG,109.0302743,13.5265,81.0744,15.5836,30.759,35.893,0.61849,
20080624,20080630,SRG,95.69085417,61.8457,27.8494,2.2205,27.358,28.149,2.16651,
20080701,20080707,SRG,157.5723819,95.6512,29.5013,9.33267,26.666,28.306,1.47986,
20080708,20080714,SRG,98.518,79.2618,12.3435,-1.99208,22.532,23.839,0.991622,
20080715,20080721,SRG,166.0588194,102.724,14.154,8.05865,25.149,26.497,-1.41947,
20080722,20080728,SRG,162.0983264,115.997,14.3407,5.82124,24.612,25.549,-2.7996,
20080729,20080804,SRG,184.9007361,120.272,27.8795,12.2437,26.236,27.228,-3.38963,
20080805,20080811,SRG,152.2181217,94.5569,24.7525,1.03306,24.677,25.395,-3.06652,
20080812,20080818,SRG,151.9243681,95.3269,22.8615,1.38274,24.577,25.858,-2.70188,
20080819,20080825,SRG,146.8186632,78.4911,23.2699,3.23677,25.374,26.287,-1.09912,
20080826,20080901,SRG,114.3745486,67.0362,14.3017,-4.99194,21.598,22.663,-0.237238,
20080902,20080908,SRG,135.9282465,85.6962,10.7822,4.555,25.593,24.358,-1.43983,
20080909,20080915,SRG,135.0172951,79.6945,25.0416,-2.95909,22.091,22.506,-0.902179,
20080916,20080922,SRG,116.6101563,69.5436,23.8522,4.43553,23.641,23.242,-1.165,
20080923,20080929,SRG,90.40823958,45.1301,21.3879,6.43171,24.617,24.475,-0.669863,
20080930,20081006,SRG,73.40543056,29.3815,36.9766,1.82861,22.243,23.418,0.000941586,
20081007,20081013,SRG,69.83192361,29.4179,34.8975,-5.85109,19.197,20.479,0.380073,
20081014,20081020,SRG,53.63344097,17.0838,26.6049,3.11309,20.97,18.585,0.162497,
20081021,20081027,SRG,44.05719792,11.9267,24.9982,-0.420738,20.151,18.295,0.172805,
20081028,20081103,SRG,33.81994444,9.82536,22.3747,0.361015,21.531,18.961,0.22577,
20081104,20081110,SRG,33.41209722,7.23564,32.0408,-8.62288,13.511,13.915,0.307365,
20081111,20081117,SRG,24.07261111,5.97011,16.7143,-1.75437,15.206,13.294,0.355017,
20081118,20081124,SRG,11.01669097,6.21311,7.35293,-2.45185,17.741,14.277,0.650923,
20081125,20081201,SRG,34.36711806,18.3509,12.5477,-10.2261,12.732,11.861,1.01253,
20081202,20081208,SRG,6.116034722,12.5139,5.78696,-8.84349,13.283,8.53,0.382365,
20081209,20081215,SRG,13.11196528,10.4114,10.4019,-4.7304,11.376,8.218,0.420541,
20081216,20081222,SRG,19.13411111,15.3716,10.4142,-8.14087,9.39,6.879,0.536968,
20081223,20081231,SRG,18.87163802,19.7733,-2.05646,-8.53633,9.449,5.385,0.677926,
20090101,20090107,SRG,32.80180944,12.8711,11.123,-7.87398,8.678,5.737,0.287988,
20090108,20090114,SRG,16.90985764,14.0962,6.25681,-5.09122,10.99,4.557,0.288992,
20090115,20090121,SRG,17.51158681,14.4,-2.53525,7.07614,17.363,8.928,0.315335,
20090122,20090128,SRG,42.17798611,20.8665,19.3289,-9.22521,10.586,9.263,0.70659,
20090129,20090204,SRG,27.56238542,15.9451,9.53005,0.514348,13.636,7.13,0.346819,
20090205,20090211,SRG,56.88489931,22.3853,20.8734,-4.84072,9.807,7.95,0.473471,
20090212,20090218,SRG,51.64156597,20.7819,32.427,-1.39701,8.981,6.742,0.361094,
20090219,20090225,SRG,57.82307292,22.1815,20.7881,10.2349,17.292,10.851,0.186553,
20090226,20090304,SRG,64.46727431,22.1818,30.3559,6.96105,18.679,14.107,0.260014,
20090305,20090311,SRG,57.71763889,20.5237,32.9728,0.248372,13.84,13.792,-0.0314015,
20090312,20090318,SRG,80.91855556,21.0366,47.3373,5.80565,14.102,13.746,-0.481324,
20090319,20090325,SRG,89.9194375,16.2741,59.868,8.8287,16.131,17.233,-0.230099,
20090326,20090401,SRG,97.61320486,11.7184,80.5834,7.54956,13.375,16.754,0.0867851,
20090402,20090408,SRG,100.9885208,10.8636,74.9944,13.182,17.039,20.054,0.163062,
20090409,20090415,SRG,114.5278472,22.5612,78.3169,3.91902,14.11,18.788,0.205896,
20090416,20090422,SRG,113.9269653,10.3659,76.334,15.6184,18.335,21.579,0.0788713,
20090423,20090429,SRG,103.5009167,9.8603,82.2259,11.7934,19.354,24.24,-0.0469403,
20090430,20090506,SRG,110.3251667,10.5809,82.4861,16.7908,22.48,26.633,0.0322678,
20090507,20090513,SRG,122.850625,13.4551,88.2258,18.7864,26.361,30.689,0.0282132,
20090514,20090520,SRG,111.6555451,13.0703,69.1649,11.7859,25.077,30.591,0.0487115,
20090521,20090527,SRG,122.9863542,51.8977,52.4431,4.40004,20.72,23.359,0.751921,
20090528,20090603,SRG,114.061441,31.5247,66.6426,17.2408,24.721,26.421,-0.0909558,
20090604,20090610,SRG,116.1124097,18.2071,89.6204,13.4737,23.892,29.605,0.356004,
20090611,20090617,SRG,136.5166319,13.5474,107.96,15.588,23.762,30.944,0.388937,
20090618,20090624,SRG,117.009434,12.6239,88.7941,16.0009,25.928,31.968,0.271722,
20090625,20090701,SRG,89.94547917,26.1875,49.498,0.18237,26.333,30.496,1.29573,
20090702,20090708,SRG,141.5892049,72.7908,37.9232,9.76199,25.925,26.669,1.2729,
20090709,20090715,SRG,158.2641563,104.654,18.5843,12.045,28.274,27.584,-1.07844,
20090716,20090722,SRG,146.0200625,89.711,9.14091,6.92403,28.091,26.954,-2.0547,
20090723,20090729,SRG,146.7869028,69.6932,43.539,13.4148,27.659,27.692,-1.5793,
20090730,20090805,SRG,141.2924757,26.2712,84.6277,17.2514,28.937,32.763,0.332891,
20090806,20090812,SRG,125.1957743,29.4573,76.2088,6.95927,27.5,31.22,0.922086,
20090813,20090819,SRG,131.2539653,42.3,64.4578,11.2512,26.95,28.332,0.875397,
20090820,20090826,SRG,113.1551389,28.3262,60.1872,3.9908,25.425,27.473,0.908295,
20090827,20090902,SRG,88.45885417,12.0766,53.9828,10.8208,28.535,30.223,0.357439,
20090903,20090909,SRG,-9999,39.9428,52.15,4.90333,25.162,25.79,0.529097,
20090910,20090916,SRG,108.0903229,25.7966,60.2338,6.63273,25.401,25.738,0.0333703,
20090917,20090923,SRG,89.38958333,10.6086,63.4656,7.80865,24.654,26.103,0.165116,
20090924,20090930,SRG,82.16561458,8.09836,57.6948,7.78264,26.874,26.785,0.272782,
20091001,20091007,SRG,71.32801389,11.1849,56.1157,-2.03288,19.984,23.233,0.185387,
20091008,20091014,SRG,67.40401389,3.83114,56.8081,-1.17873,18.491,19.995,0.042658,
20091015,20091021,SRG,60.27023958,5.1066,47.6286,1.18309,22.209,21.608,0.106379,
20091022,20091028,SRG,50.45719097,4.4858,42.0372,-6.43833,16.62,16.546,0.218882,
20091029,20091104,SRG,45.82756944,3.31641,27.4992,0.380083,17.056,13.435,0.0763573,
20091105,20091111,SRG,32.69396181,2.81683,20.1563,0.0683839,20.357,16.241,0.00868601,
20091112,20091118,SRG,21.90927778,4.30553,21.0384,-7.06944,14.835,13.585,0.0669184,
20091119,20091125,SRG,27.37701736,2.50027,21.8585,-5.01255,14.253,10.004,-0.0536407,
20091126,20091202,SRG,19.48187153,8.87324,18.3976,-10.8543,10.8,9.101,0.236643,
20091203,20091209,SRG,9.780902778,9.12387,12.3108,-10.976,7.7,4.588,0.180266,
20091210,20091216,SRG,24.33451389,7.55776,15.8951,-4.25538,9.723,4.797,0.203772,
20091217,20091223,SRG,15.92857639,6.61003,15.321,-6.97516,11.168,6.374,0.191653,
20091224,20091231,SRG,39.54873214,10.9454,15.5107,-7.47786,6.7,2.444,0.197265,
20100101,20100107,SRG,41.46722222,6.64905,10.0299,-1.53369,12.45,4.836,0.116705,
20100108,20100114,SRG,31.10996181,4.50916,10.8435,-0.805095,12.205,6.528,0.119299,
20100115,20100121,SRG,47.04160764,18.7278,12.4106,0.791631,11.539,7.492,0.281784,
20100122,20100128,SRG,48.237875,21.0771,20.9708,-8.40781,6.726,5.262,0.468794,
20100129,20100204,SRG,46.19682329,19.3715,24.9702,-3.18854,9.219,7.267,0.317796,
20100205,20100211,SRG,42.68819792,20.758,13.4516,-18.1512,7.054,5.902,0.336971,
20100212,20100218,SRG,69.830425,22.9929,32.5625,3.18475,12.287,7.296,0.288613,
20100219,20100225,SRG,62.88555208,28.528,33.0161,-3.43943,8.706,7.118,0.207251,
20100226,20100304,SRG,67.83853472,34.5544,26.7716,2.91657,11.14,8.468,0.0898082,
20100305,20100311,SRG,92.05497917,37.9756,42.9877,-0.768411,8.234,9.074,-0.332178,
20100312,20100318,SRG,106.3781528,40.1756,46.7777,10.6823,12.92,10.574,-0.245478,
20100319,20100325,SRG,104.9685903,34.1691,47.602,6.98945,13.35,12.553,-0.50799,
20100326,20100401,SRG,108.1360938,30.7888,58.4556,11.5038,15.617,14.872,-0.678013,
20100402,20100408,SRG,128.2562431,29.6465,74.8061,13.3287,14.462,16.533,-0.838351,
20100409,20100415,SRG,131.5836181,32.5977,72.9431,16.0997,17.61,19.612,-0.980138,
20100416,20100422,SRG,99.00869444,31.353,50.0038,4.54178,16.753,19.535,-0.668307,
20100423,20100429,SRG,146.4264306,58.1759,70.2189,13.1389,16.277,17.877,-0.434333,
20100430,20100506,SRG,129.754625,32.8106,77.5376,15.3723,16.927,19.869,-0.412835,
20100507,20100513,SRG,140.7191319,27.1276,89.0562,15.7339,19.74,23.99,-0.301945,
20100514,20100520,SRG,145.723059,24.4971,94.4589,18.073,21.366,26.515,-0.295483,
20100521,20100527,SRG,147.450184,19.1647,99.7017,15.976,21.022,27.835,-0.100313,
20100528,20100603,SRG,149.6938889,16.6571,102.431,17.6073,24.202,30.634,0.0051975,
20100604,20100610,SRG,138.7150174,17.2227,88.7666,18.9855,28.068,33.302,0.141303,
20100611,20100617,SRG,146.0925833,14.3612,104.488,13.94,24.455,32.061,-0.0731198,
20100618,20100624,SRG,140.4917847,14.1091,91.3572,17.6587,28.621,33.946,0.118237,
20100625,20100701,SRG,115.8415104,14.4259,75.9978,13.883,29.403,35.043,-0.102462,
20100702,20100708,SRG,129.1225417,12.6317,87.7792,13.6602,28.186,34.899,-0.115147,
20100709,20100715,SRG,107.952375,15.3718,70.3839,11.6118,28.493,33.701,0.220775,
20100716,20100722,SRG,109.1592803,37.6631,52.596,-2.34982,27.231,31.144,1.97513,
20100723,20100729,SRG,122.9069917,68.1428,29.9296,-1.97174,24.244,25.143,2.2468,
20100730,20100805,SRG,160.3922708,107.344,15.0089,5.69218,24.811,24.481,-0.568341,
20100806,20100812,SRG,166.1172396,123.592,8.13899,7.70236,26.087,24.636,-2.31392,
