TIMESTAMP_START,TIMESTAMP_END,Site,Net Radiation,Latent Heat,Sensible Heat,Soil Heat Flux,Air Temp,Soil Temp,CO2 Flux,Fire
20060917,20060923,WCr,62.50860069,19.0282,2.42651,3.67212,9.457,12.798,0.698895,0
20031126,20031202,Blo,13.74597385,18.9408,-0.818954,-2.3079,6.824,4.727,0.698533,0
19920401,19920407,Ha1,91.22134387,17.6632,91.8495,-9999,2.641,1.25,0.697635,0
20060423,20060429,Syv,120.6908889,28.5226,54.1456,3.50564,7.374,7.497,0.697535,0
20021210,20021216,WCr,-2.815777778,0.574799,1.15494,4.85097,-1.801,0.5,0.69568,0
20011217,20011223,Blo,15.84687153,6.11907,-12.1134,-4.69635,1.577,1.936,0.695126,0
20040930,20041006,Syv,41.34559028,29.8335,1.3847,-5.89431,7.334,8.853,0.695122,0
20050219,20050225,WCr,49.39616667,2.84407,28.7691,4.7333,-7.795,1.05,0.694658,0
20120422,20120428,WCr,151.5706705,12.6193,84.4229,3.97165,6.05,7.127,0.69433,0
20071105,20071111,Ha1,29.51306944,8.80391,14.6707,-9999,1.663,4.826,0.693853,0
20070115,20070121,Syv,5.303628472,7.93154,2.28817,-6.0844,-12.643,-0.285,0.693592,0
20050115,20050121,Ha1,-23.84882723,3.02934,23.6183,-9999,-12.097,-0.633,0.693584,0
19990226,19990304,WCr,36.40025,2.73389,28.344,-4.25371,-3.135,0.497,0.691686,0
20050924,20050930,Syv,38.57064583,34.7372,-10.8874,-5.33453,10.422,11.952,0.690686,0
20040408,20040414,Ks2,135.7207778,40.5147,55.966,-0.695568,21.089,22.161,0.689931,0
20010212,20010218,Blo,-9999,10.7188,1.05018,-3.26682,-0.027,1.519,0.689655,0
20021022,20021028,Syv,22.47603125,6.29484,8.74183,-10.114,-0.28,2.508,0.688355,0
20040812,20040818,Me1,104.6508463,10.092,83.5353,15.1723,21.753,28.863,0.688203,0
20060827,20060902,Ks2,130.1978368,86.0386,37.6797,0.557714,26.48,26.806,0.686809,0
19920318,19920324,Ha1,-9999,10.8793,69.2111,-9999,-1.327,0.082,0.686537,0
19990115,19990121,WCr,-9999,3.03132,-5.36728,-5.57818,-4.377,1.625,0.686124,0
20070416,20070422,Syv,110.2352118,20.5993,47.8363,11.9547,9.467,6.674,0.686026,0
19920408,19920414,Ha1,-9999,23.4703,85.51,-9999,3.837,2.197,0.685854,0
20041216,20041222,WCr,14.26439931,0.425569,36.7453,0.29514,-13.104,2.335,0.685603,0
20140917,20140923,Syv,84.4715,40.8441,16.8745,-9999,11.582,10.851,0.685359,0
20040101,20040107,WCr,-9999,1.16821,22.773,3.44,-13.534,0.925,0.685126,0
19990219,19990225,WCr,44.01528819,3.30111,27.9784,-4.43979,-7.409,0.332,0.685064,0
19990122,19990128,WCr,-9999,2.70931,-8.23232,-5.00687,-5.294,1.205,0.68339,0
20050122,20050128,Syv,15.24248958,1.96854,10.375,-3.00794,-11.415,-0.216,0.68312,0
20050129,20050204,Ha1,-28.75483092,4.03566,14.1131,-9999,-3.003,-0.301,0.682782,0
20030402,20030408,Ha1,17.90851449,6.441,15.6168,-9999,-1.917,0.417,0.682152,0
20131022,20131028,Me2,40.26545486,27.4323,23.9771,-2.38558,9.119,5.467,0.681924,0
20050305,20050311,WCr,63.70337153,2.68826,49.4731,4.86096,-6.219,1.172,0.681644,0
20001202,20001208,WCr,2.043503472,1.35369,7.03311,1.58285,-11.849,1.429,0.681558,0
20040108,20040114,WCr,-9999,1.01809,23.0481,2.03571,-9.705,0.764,0.678322,0
20050101,20050107,Syv,-1.348361111,1.19096,8.00817,-5.61402,-12.807,0.261,0.678261,0
20040205,20040211,Syv,23.2210625,2.04862,11.2686,-2.62284,-9.973,0.152,0.678183,0
20050101,20050107,Blo,23.82422418,0.0275967,-19.8186,-5.0508,-0.471,1.436,0.677954,0
20130129,20130204,WCr,30.24933154,2.3535,22.4096,2.04105,-13.853,0.218,0.676975,0
20010226,20010304,WCr,75.32140625,3.941,36.6907,8.06753,-8.113,1.383,0.67691,0
20140827,20140902,Me2,129.2838194,38.2918,109.237,0.91228,15.917,16.853,0.676861,0
20051210,20051216,Me2,-12.86249653,4.14249,12.555,-2.39768,-3.8,0.426,0.676315,0
20100312,20100318,Ha1,102.7847222,42.8682,3.95597,-9999,4.915,15.882,0.676027,0
20100305,20100311,Ha1,-9999,42.6304,52.5687,-9999,2.98,15.89,0.674611,0
20060625,20060701,Me2,168.8527917,93.3458,47.5809,5.8068,21.802,19.437,0.674495,0
19991112,19991118,Blo,44.29930208,28.4144,6.84829,-4.92863,9.287,7.846,0.674211,0
19961007,19961013,Ha1,61.04583333,25.038,24.9713,-9999,8.094,10.673,0.669866,0
20140910,20140916,Me2,115.7784722,19.1788,89.9711,1.71002,15.123,12.406,0.668359,0
20121202,20121208,WCr,-0.789383359,1.49839,-0.253502,-2.73697,-1.577,2.183,0.667645,0
20001216,20001222,Blo,13.42377083,22.6209,5.25941,-2.53591,6.915,3.416,0.667293,0
20021029,20021104,Syv,21.42991319,8.94852,15.4392,-10.8051,-0.857,1.889,0.667226,0
20140205,20140211,WCr,47.49453472,6.98784,22.3172,0.179345,-18.044,0.743,0.666638,0
20070507,20070513,Syv,-9999,55.2597,33.8306,9.77858,14.694,13.83,0.666205,0
20030108,20030114,WCr,-9999,-0.0163064,45.3479,3.36986,-11.221,0.01,0.66576,0
20020101,20020107,WCr,-9999,0.567051,2.96286,3.12239,-8.388,0.995,0.664204,0
19990212,19990218,WCr,35.40611979,3.72144,18.3396,-4.68222,-6.432,0.353,0.663835,0
20050205,20050211,Syv,13.34746181,4.69873,-6.04997,-1.75106,-5.257,-0.055,0.661954,0
19960401,19960407,Ha1,104.7940821,19.3807,67.0529,-9999,2.846,2.552,0.660821,0
19990423,19990429,Ha1,122.6166667,26.6537,100.049,-9999,7.442,7.941,0.660443,0
20050924,20050930,WCr,47.17788542,23.365,2.51105,5.99895,11.814,13.497,0.660047,0
20041209,20041215,Syv,6.151170139,1.4428,-11.3248,-5.7696,-6.222,1.185,0.659925,0
20120115,20120121,Syv,-9999,40.8153,46.0366,-9999,14.702,13.192,0.659775,0
20120205,20120211,Syv,-9999,40.8153,46.0366,-9999,14.702,13.192,0.659775,0
20120226,20120303,Syv,-9999,40.8153,46.0118,-9999,14.733,13.192,0.659775,0
20120318,20120324,Syv,-9999,40.8153,45.7651,-9999,15.022,13.192,0.659775,0
20120408,20120414,Syv,-9999,40.8153,45.7651,-9999,15.022,13.192,0.659775,0
20010101,20010107,WCr,13.86906944,0.76365,10.6369,6.63524,-8.749,1.66,0.659581,0
20001007,20001013,Blo,58.00754514,27.0884,33.7459,-5.06621,8.939,10.743,0.658535,0
20000415,20000421,Ha1,56.38194444,17.8686,46.5828,-9999,7.026,8.185,0.658236,0
19990108,19990114,WCr,-9999,2.29842,-12.1696,-5.56986,-19.031,0.499,0.657197,0
20120318,20120324,WCr,-9999,4.69472,28.8413,16.4122,15.451,10.772,0.656514,0
20060108,20060114,Syv,-9.330857639,1.92385,-7.58449,-3.72279,-5.072,0.807,0.655123,0
20010212,20010218,WCr,-9999,2.10035,31.1934,7.24415,-8.059,1.137,0.655045,0
20021001,20021007,Syv,36.75586806,23.7922,8.1897,-10.4316,7.197,9.052,0.654643,0
20100326,20100401,Ha1,106.1805556,42.2728,35.503,-9999,4.326,14.267,0.654559,0
20081111,20081117,Ha1,-9999,10.8659,4.15539,-9999,5.321,7.121,0.654021,0
20130326,20130401,WCr,-9999,4.52008,49.1226,0.624768,-0.445,2.817,0.653919,0
20131022,20131028,Syv,45.840975,34.2102,-5.17351,-9999,-0.24,3.528,0.65115,0
20140226,20140304,WCr,63.50973958,5.36934,36.254,1.07092,-19.214,0.95,0.649128,0
20070129,20070204,Syv,21.59027083,4.39448,23.6356,-5.8691,-19.227,-0.711,0.648589,0
20120415,20120421,WCr,98.08533696,9.07736,54.958,4.22683,4.9,7.078,0.648361,0
19990101,19990107,WCr,12.61973194,2.58162,2.08125,-5.90711,-17.843,-0.195,0.648249,0
20121125,20121201,Syv,10.3714375,10.1873,-1.39147,-9999,-5.826,7.218,0.647619,0
20140122,20140128,WCr,24.2544375,5.84435,9.54842,0.630896,-20.107,1.172,0.647616,0
20040212,20040218,Syv,48.63485069,4.53799,33.6944,-2.45676,-9.77,-0.085,0.642659,0
20120101,20120107,Syv,-9999,41.0976,41.6611,-9999,14.745,13.271,0.641008,0
20120122,20120128,Syv,-9999,41.0976,41.6136,-9999,14.823,13.271,0.641008,0
20120212,20120218,Syv,-9999,41.0976,41.6136,-9999,14.823,13.271,0.641008,0
20120304,20120310,Syv,-9999,41.0976,41.3369,-9999,15.159,13.271,0.641008,0
20120325,20120331,Syv,-9999,41.0976,41.3369,-9999,15.159,13.271,0.641008,0
20120415,20120421,Syv,-9999,41.0976,41.3369,-9999,15.159,13.271,0.641008,0
19950507,19950513,Ha1,-9999,33.1925,49.8269,-9999,8.827,8.805,0.640679,0
20010115,20010121,WCr,16.87278819,1.58238,12.3254,7.43499,-9.631,1.714,0.640233,0
20031022,20031028,Syv,9.013166667,3.96419,1.16069,-10.2399,0.368,5.245,0.639744,0
20130402,20130408,WCr,87.97347073,6.18846,48.3286,0.382742,-0.104,0.696,0.639198,0
20121209,20121215,WCr,5.510882913,2.97536,1.08099,-2.83088,-4.237,1.02,0.638633,0
20010226,20010304,Blo,42.83382801,16.5383,-15.1269,-3.07453,2.719,1.171,0.637316,0
20010129,20010204,WCr,26.87944792,1.12763,17.9225,7.06599,-8.528,1.481,0.637169,0
20050122,20050128,Ha1,-21.69333333,3.99308,16.378,-9999,-13.546,-0.772,0.635475,0
20070129,20070204,Ha1,39.41215972,9.71974,37.9183,-9999,-7.149,-1.752,0.635375,0
20020129,20020204,Me2,30.46527778,10.9481,18.9001,-2.1458,-1.685,0.239,0.634689,0
20080212,20080218,Ha1,-9999,23.0115,12.0104,-9999,-2.762,0.974,0.633143,0
20010129,20010204,Blo,17.71110069,9.43226,1.5661,-3.74561,5.359,1.645,0.63058,0
20140507,20140513,Syv,133.6597986,33.5801,34.0919,-9999,10.502,8.415,0.630258,0
20081104,20081110,Ha1,-9999,6.62174,3.64641,-9999,10.021,10.256,0.63012,0
20051210,20051216,Syv,-9999,-0.24939,-4.49324,-5.35209,-7.679,-0.137,0.630037,0
20070212,20070218,Syv,-9999,8.11247,41.1883,-5.21322,-12.965,-1.733,0.62995,0
20140212,20140218,WCr,39.23252719,9.38121,21.1425,-0.0758929,-10.501,0.742,0.629277,0
20080304,20080310,Ha1,-9999,13.2007,28.0874,-9999,0.486,0.83,0.627706,0
20121216,20121222,Syv,4.687650144,10.1107,-1.85946,-9999,-5.237,7.488,0.62738,0
20020205,20020211,WCr,28.38309375,2.4166,14.7176,5.37686,-2.875,0.714,0.627191,0
20010219,20010225,WCr,-9999,1.63954,24.2055,7.1349,-8.283,1.132,0.627103,0
20070122,20070128,Syv,9.366267361,4.23548,10.8934,-4.26252,-11.107,-0.366,0.6268,0
20050108,20050114,WCr,23.40005787,0.689417,20.829,1.86667,-11.01,1.078,0.62612,0
20051126,20051202,Syv,-9999,2.48793,1.04782,-8.74143,-6.419,1.125,0.626114,0
20020212,20020218,WCr,37.58802083,4.72892,26.956,5.69557,-2.423,0.735,0.62493,0
20060122,20060128,Syv,12.372375,6.56036,-3.34902,-3.3494,-3.942,0.737,0.62282,0
20050305,20050311,Syv,50.89330903,4.85556,32.6975,-2.74616,-7.718,-0.039,0.622099,0
20120923,20120929,Syv,81.81143403,33.6894,17.5932,-9999,9.229,8.344,0.617525,0
20120108,20120114,Syv,-9999,40.1801,42.4447,-9999,14.421,13.178,0.617049,0
20120129,20120204,Syv,-9999,40.1801,42.4447,-9999,14.421,13.178,0.617049,0
20120219,20120225,Syv,-9999,40.1801,42.4447,-9999,14.421,13.178,0.617049,0
20120311,20120317,Syv,-9999,40.1801,42.1858,-9999,14.726,13.178,0.617049,0
20120401,20120407,Syv,-9999,40.1801,42.1858,-9999,14.726,13.178,0.617049,0
20120422,20120428,Syv,-9999,40.1801,42.1858,-9999,14.726,13.178,0.617049,0
20040520,20040526,Syv,52.49537153,22.3378,31.7263,3.36896,7.479,9.378,0.616581,0
20061119,20061125,WCr,-9999,4.59974,-4.25149,1.35346,3.208,3.242,0.615517,0
20020219,20020225,WCr,32.75462153,2.98698,15.3464,5.99587,-2.964,0.814,0.612593,0
20021126,20021202,WCr,4.703194444,0.840389,9.1982,2.38404,-7.743,0.859,0.611401,0
19991119,19991125,Blo,34.74563542,16.5004,17.3475,-7.30004,3.692,4.745,0.611341,0
20011001,20011007,Syv,46.56183452,21.3255,12.2612,-10.8246,6.616,8.724,0.611232,0
20001209,20001215,Ha1,3.06875,14.1434,10.6813,-9999,-5.64,-1.569,0.610999,0
20021015,20021021,Syv,22.11056597,8.08661,15.8561,-15.2102,-0.055,3.721,0.609521,0
20000115,20000121,WCr,24.00040104,0.736045,14.6126,-5.15784,-12.181,0.075,0.608569,0
20021217,20021223,WCr,5.105854167,-0.508457,8.94254,5.00565,-4.329,0.545,0.608444,0
20020108,20020114,WCr,1.659211806,0.5343,4.99562,4.17596,-1.605,0.691,0.606096,0
20080219,20080225,Ha1,-9999,14.0014,38.3036,-9999,-5.346,0.715,0.605503,0
20011022,20011028,Syv,11.04052431,18.6907,-13.0615,-10.4773,4.502,5.141,0.604313,0
20011015,20011021,Syv,21.10272222,19.3575,2.77863,-9.28361,4.389,6.027,0.604247,0
20060507,20060513,WCr,69.77334722,9.52482,23.0397,9.9531,8.174,9.104,0.602581,0
20070806,20070812,Syv,119.8863507,72.8315,52.6908,4.58459,20.379,18.839,0.601996,0
20010122,20010128,WCr,17.53814931,1.8253,11.1192,7.32503,-8.175,1.619,0.601806,0
20051224,20051231,Syv,3.789622024,-0.17248,-3.62768,-4.72657,-4.184,0.509,0.601115,0
20050212,20050218,Syv,22.2526875,4.75994,21.0653,-3.56522,-8.401,-0.031,0.600371,0
19990430,19990506,Ha1,174.0520833,22.066,66.9247,-9999,12.852,10.374,0.598299,0
20070205,20070211,Syv,-9999,6.25988,35.6291,-7,-17.056,-1.515,0.597968,0
20061217,20061223,Syv,-11.44025694,6.29021,-22.0713,-5.68134,-3.306,1.081,0.597008,0
20050226,20050304,WCr,51.65067014,2.44618,33.4142,4.82587,-7.855,1.08,0.595023,0
20040812,20040818,Ks2,120.3716424,84.379,20.711,0.620402,26.101,26.436,0.594991,0
19991008,19991014,Ha1,68.61111111,26.7037,19.8693,-9999,11.794,12.621,0.593204,0
20010205,20010211,WCr,22.60259375,1.50174,20.7314,7.62354,-9.516,1.454,0.587904,0
20030129,20030204,WCr,19.03262847,0.618648,28.6076,7.77707,-7.279,-0.345,0.586735,0
19991203,19991209,Blo,36.06383333,16.8002,8.0986,-7.12929,2.502,3.043,0.586537,0
20131126,20131202,Me2,7.955503472,11.1966,10.2753,-0.0723207,4.08,0.262,0.584253,0
20031001,20031007,Syv,51.32768403,12.6594,18.1827,-3.22732,4.115,4.732,0.583099,0
20040108,20040114,Syv,5.132934028,1.13284,7.59467,-7.37769,-11.563,-0.239,0.581306,0
20060521,20060527,Syv,159.087875,40.078,70.6146,14.4101,13.337,11.709,0.580767,0
20071022,20071028,Ha1,45.81916667,13.7878,6.3071,-9999,11.446,11.584,0.57993,0
20130108,20130114,Syv,10.89079861,9.41171,-3.83835,-9999,-4.751,7.556,0.577418,0
20011217,20011223,WCr,-7.818514024,1.22871,-0.582975,2.27845,-4.432,0.692,0.577048,0
20000422,20000428,Ha1,26.80434783,22.6464,32.9707,-9999,3.807,6.476,0.575611,0
19941008,19941014,Ha1,55.48611111,26.8501,27.1145,-9999,9.658,10.921,0.573026,0
19950430,19950506,Ha1,109.127381,26.1757,77.6036,-9999,10.258,8.288,0.572381,0
20020115,20020121,Me2,10.07187847,18.7325,-7.59563,-2.65326,-2.569,-0.042,0.571624,0
20040422,20040428,Syv,90.73654861,19.4345,53.2661,4.12482,3.032,4.935,0.571128,0
20000812,20000818,Blo,171.4238021,88.9524,77.0645,3.18657,20.907,18.792,0.569075,0
20050423,20050429,Ha1,-9999,26.6075,62.9657,-9999,8.646,8.408,0.568222,0
20020122,20020128,WCr,9.786913194,2.90051,7.44427,4.71675,-1.513,0.723,0.565325,0
20121125,20121201,WCr,8.263893308,1.059,5.38355,-5.34696,-5.464,2.215,0.563639,0
20040129,20040204,WCr,-9999,2.07248,30.4922,8.76986,-15.437,0.688,0.562784,0
20120429,20120505,Syv,-9999,40.5836,45.5683,-9999,14.82,13.049,0.56118,0
19990409,19990415,Ha1,145.0902778,24.6663,153.643,-9999,5.221,6.614,0.560385,0
20070101,20070107,Syv,-6.319720833,7.68072,-23.3928,-4.29729,-2.208,0.254,0.559421,0
20011105,20011111,Syv,-9999,9.02722,-8.45017,-7.21283,3.455,4.548,0.557481,0
20060924,20060930,Syv,41.99004167,21.92,10.8947,-5.92085,6.421,9.079,0.555862,0
20040318,20040324,Syv,62.82661806,7.94122,31.533,-2.62381,-3.312,0.334,0.555614,0
20050827,20050902,Ks2,155.1546181,80.0135,33.3917,1.18173,28.048,28.351,0.554637,0
20040819,20040825,Me1,70.9778,10.4466,60.4532,-4.90202,20.85,21.295,0.553717,0
19980409,19980415,Ha1,134.9097222,28.8074,83.8643,-9999,7.669,6.553,0.549739,0
20050312,20050318,Syv,55.96526042,6.90684,45.8543,-3.18124,-8.94,-0.019,0.54866,0
20030219,20030225,WCr,52.96792014,2.45704,54.536,7.64018,-11.126,-0.309,0.547342,0
20050101,20050107,WCr,10.79870139,0.792572,20.1133,2.84826,-11.703,1.271,0.546481,0
20091001,20091007,Ha1,105.8402778,42.8682,7.40229,-9999,-2.695,15.882,0.545913,0
20130101,20130107,WCr,8.325859623,2.31632,4.35607,-1.00839,-8.585,0.497,0.544834,0
20051203,20051209,Syv,-9999,3.68139,6.31564,-8.45165,-14.056,-0.014,0.5443,0
20000205,20000211,WCr,32.02397904,2.25306,17.2298,-4.36757,-6.598,0.181,0.544107,0
20040205,20040211,WCr,-9999,1.76839,29.1877,8.71134,-8.667,0.898,0.543909,0
19980402,19980408,Ha1,69.6875,21.9143,51.3479,-9999,4.701,5.428,0.542865,0
20030305,20030311,WCr,97.88485419,3.25408,69.7538,6.45829,-13.067,-0.112,0.54266,0
19991217,19991223,WCr,10.06670139,1.02936,7.5548,-7.03588,-15.508,0.051,0.541698,0
20031105,20031111,Ks2,78.47587047,22.7199,-2.11891,-2.73877,23.912,-9999,0.541391,0
20040916,20040922,Me1,67.58900906,14.7436,75.4862,0.576009,12.269,13.647,0.538099,0
20041014,20041020,Ha1,-9.573120915,11.079,8.29419,-9999,8.011,9.396,0.537807,0
20060212,20060218,Syv,35.49895313,2.99029,19.9397,-3.71735,-13.977,0.548,0.53709,0
20001209,20001215,WCr,22.17590972,1.12541,10.9356,2.35106,-15.423,0.793,0.536575,0
20000819,20000825,Blo,169.234559,82.5984,88.8998,2.65502,18.32,17.949,0.536198,0
20140820,20140826,Me2,139.3854653,40.5586,100.546,1.13113,16.042,16.812,0.536185,0
20061126,20061202,WCr,-9999,8.0646,6.61027,4.94266,-3.673,2.817,0.533441,0
19991008,19991014,Blo,100.6533646,46.1529,56.101,2.83843,18.422,14.189,0.533438,0
20020305,20020311,WCr,47.17150066,4.00874,33.8858,6.1515,-8.513,0.752,0.533357,0
20021112,20021118,Blo,43.46359028,34.772,8.28332,-4.23194,9.444,7.127,0.533333,0
20040401,20040407,Syv,97.92962153,11.3076,42.6062,4.02104,1.87,0.271,0.533187,0
20020226,20020304,WCr,52.63898958,3.47977,41.3172,6.37348,-12.981,0.825,0.53258,0
20030226,20030304,WCr,58.04067708,3.22898,48.7277,7.16001,-9.969,-0.59,0.531352,0
20010702,20010708,Syv,-9999,62.6873,16.3378,0.0596994,16.5,14.994,0.53121,0
20080318,20080324,Ha1,-9999,23.6368,56.0749,-9999,-1.255,0.89,0.530724,0
20131105,20131111,Syv,19.23844792,33.6773,-12.0446,-9999,-1.664,2.918,0.529632,0
19930409,19930415,Ha1,53.51316739,11.488,15.0553,-9999,6.814,3.399,0.529291,0
20060312,20060318,Syv,57.35578472,5.79933,41.3976,-2.86905,-5.875,0.368,0.527339,0
20020115,20020121,Blo,22.07785764,7.71415,11.5987,-3.89661,1.069,0.725,0.527125,0
20000129,20000204,Blo,40.27053103,21.7527,0.144911,-2.43234,5.317,3.61,0.526347,0
20060319,20060325,WCr,89.83014931,5.88032,56.0127,5.495,-2.698,1.636,0.525336,0
20041125,20041201,Blo,20.49240529,28.303,7.35989,-7.03221,1.498,2.981,0.524734,0
20010917,20010923,WCr,-9999,21.6883,-1.24443,3.57422,12.002,11.676,0.524211,0
20040325,20040331,Syv,37.28490625,6.17997,26.6632,-2.45364,1.967,0.189,0.524181,0
20050226,20050304,Syv,41.49585764,4.29655,23.5563,-2.43961,-9.262,-0.119,0.523609,0
20031210,20031216,Blo,20.56938519,10.1299,-2.04073,-6.37636,2.167,2.33,0.520684,0
20050507,20050513,Ha1,-9999,25.4518,92.3393,-9999,9.839,11.149,0.520659,0
20021203,20021209,WCr,16.80662684,0.810351,9.76685,2.74341,-10.012,0.266,0.519681,0
20001202,20001208,Blo,10.03439931,20.8912,11.6684,-2.10155,8.808,4.888,0.518012,0
20040115,20040121,WCr,-9999,1.16213,25.1038,-0.703175,-14.644,0.722,0.517603,0
20060423,20060429,Ha1,136.1388889,37.0282,79.9701,-9999,6.962,7.033,0.514165,0
20061224,20061231,Syv,-9999,1.31101,-26.2179,-4.90784,-4.561,0.014,0.50704,0
20040304,20040310,Syv,39.88757986,4.75589,20.6702,-2.3292,-3.327,0.038,0.505901,0
20001223,20001231,WCr,18.61834375,0.884278,7.8857,5.57456,-13.402,1.348,0.505772,0
20060219,20060225,Syv,-9999,3.81288,29.6362,-3.54766,-10.758,0.248,0.505558,0
20030212,20030218,WCr,51.6860625,2.24029,54.4323,6.98951,-12.328,-0.579,0.504878,0
20000101,20000107,Blo,29.6300945,13.6937,16.2868,-5.07354,2.83,2.485,0.503732,0
20011029,20011104,Syv,-9999,15.949,-6.45693,-6.38096,6.318,5.44,0.50194,0
20040122,20040128,WCr,-9999,1.5709,24.8676,1.58605,-17.054,0.609,0.500685,0
20070219,20070225,Syv,41.75859295,7.06482,25.5707,-1.6261,-5.76,-0.932,0.497218,0
20090514,20090520,Ha1,-9999,40.5115,50.8375,-9999,12.694,11.086,0.49674,0
20050820,20050826,Me2,141.7486111,19.062,115.811,3.29599,18.782,21.16,0.496714,0
20131210,20131216,Me2,-10.54797222,6.8007,-11.5107,-1.02386,3.013,0.141,0.496325,0
20040122,20040128,Syv,11.77715972,1.44914,16.9632,-5.15745,-17.777,-0.205,0.495552,0
20061203,20061209,WCr,-9999,12.3486,13.2185,4.86354,-10.988,0.991,0.495534,0
20050430,20050506,Syv,-9999,26.3581,62.1692,5.71685,4.534,5.501,0.495238,0
19991224,19991231,WCr,-9999,1.00946,3.58368,-6.45618,-5.195,1.136,0.495178,0
20120513,20120519,Ha1,98.45,50.5718,73.0042,-9999,15.761,14.299,0.492826,0
20130129,20130204,Me2,13.79970833,14.4679,8.28566,-1.75142,3.356,0.373,0.492652,0
20050813,20050819,Ks2,190.1277708,110.495,47.0103,1.03552,28.112,28.022,0.492193,0
19920129,19920204,Ha1,-9999,10.7799,14.1853,-9999,-4.193,-0.601,0.491938,0
20031022,20031028,Blo,48.43777778,32.4078,29.4014,0.115107,19.772,13.03,0.488501,0
20050219,20050225,Syv,38.5901875,4.51182,27.2428,-3.42698,-9.455,-0.109,0.488293,0
20000129,20000204,WCr,-9999,2.02331,15.8034,-4.41036,-4.654,0.124,0.486707,0
20040429,20040505,Syv,112.6980069,25.1378,70.4398,2.20924,4.142,6.288,0.486237,0
20031112,20031118,Blo,31.74886806,18.0086,7.61297,-3.56842,5.369,5.845,0.485831,0
20121223,20121231,Syv,13.67704948,5.46406,3.7067,-9999,-10.181,7.53,0.483538,0
20000122,20000128,WCr,-9999,1.39187,14.7177,-4.6989,-10.939,0.056,0.481941,0
20080325,20080331,Ha1,-9999,20.1459,33.2878,-9999,0.252,0.83,0.480465,0
20000212,20000218,WCr,17.90872396,1.70659,14.2059,-4.05894,-9.352,0.17,0.47896,0
20031105,20031111,Blo,31.68890278,15.0308,6.61312,-5.23888,4.874,4.805,0.476683,0
20051022,20051028,Blo,70.27046875,32.0688,22.9249,-2.01931,10.219,9.545,0.476274,0
20061217,20061223,WCr,-9999,11.9195,12.3963,4.90344,-2.388,1.573,0.474736,0
20030205,20030211,WCr,44.90665278,1.01887,53.725,7.75264,-16.82,-0.354,0.474351,0
20060129,20060204,Syv,12.46967708,0.969901,3.0426,-3.39961,-5.736,0.636,0.47424,0
20020101,20020107,Blo,16.86979408,6.06196,-18.9493,-3.18995,5.926,1.193,0.472537,0
20120311,20120317,WCr,-9999,1.33814,38.972,4.26191,11.263,2.544,0.47151,0
20061126,20061202,Blo,25.00911111,13.6845,0.706222,-6.73304,2.221,3.171,0.471367,0
20140205,20140211,Me2,25.68186458,14.24,-2.45569,-1.7396,-7.116,-0.075,0.468721,0
20060115,20060121,Syv,7.117444444,1.5634,6.20755,-3.97941,-7.931,0.762,0.468599,0
20040812,20040818,Me2,133.8836875,55.581,60.1992,4.5006,23.019,22.151,0.468387,0
20010101,20010107,Blo,2.581895833,28.8482,5.4515,-2.23241,10.23,3.687,0.465879,0
20060226,20060304,Syv,-9999,3.80097,31.1217,-2.74623,-9.304,0.436,0.465374,0
20010716,20010722,Syv,-9999,66.6153,2.10334,11.1463,22.387,18.432,0.464008,0
20141210,20141216,Me2,-5.322135417,22.1433,-7.15455,-1.49405,1.099,1.628,0.463761,0
19970528,19970603,Blo,-9999,53.3189,20.9131,2.42114,13.346,15.375,0.461032,0
20040923,20040929,Me1,75.70355903,16.1917,84.4528,8.80685,12.723,18.017,0.460899,0
20031224,20031231,Blo,14.76639583,3.83254,-5.50145,-5.15893,-0.568,2.026,0.458769,0
20050430,20050506,Ha1,-9999,31.8028,63.1322,-9999,7.401,9.002,0.458712,0
